,0
0,0.00044438097626623276
1,0.1618600665027448
2,0.9016866979979304
3,0.0013744168332585343
4,1.0000000000000745e-05
5,2.3713579834934856e-05
6,0.0028203127731357917
7,0.9097072629556632
8,1.000000000001206e-05
9,0.10817723793570054
10,1.0000000000565519e-05
11,0.3129560764904636
12,0.8751019688263167
13,0.06699896708918376
14,0.8839671001473061
15,0.8769271469666587
16,1.0000000000025507e-05
17,1.1409792191051892e-05
18,0.00250232589854213
19,0.0016974918819832134
20,1.0014999965389112e-05
21,9.999999999999997e-06
22,0.8344847711946639
23,0.526681728472531
24,0.03651818526320376
25,0.0006984255794122957
26,1.0000000000259898e-05
27,0.13766915710302577
28,0.0001902840628412343
29,0.8111631282636641
30,0.7908261856668992
31,0.0001457184012590271
32,1.0000000001859807e-05
33,1.484995549479491e-05
34,1.0000000003092013e-05
35,0.012529537604293702
36,9.999999999999997e-06
37,0.0016431427299597925
38,9.999999999999997e-06
39,0.9289110755486829
40,0.4180252745050984
41,0.669126604336023
42,0.012580176167832793
43,2.128018416358946e-05
44,0.0005422177308122528
45,0.662385138976866
46,0.0006752018014419404
47,0.3978402686161481
48,0.20682364161789915
49,0.00103455170114844
50,1.1126542203632923
51,9.999999999999997e-06
52,3.244489329198386e-05
53,0.49743944992034783
54,0.0004610702538742693
55,0.9032206911174832
56,0.010822749241923852
57,0.9119784385463268
58,1.0000000000000016e-05
59,0.9420254024512221
60,0.07246047013420316
61,0.23193887311932943
62,9.999999999999997e-06
63,1.0000000001940384e-05
64,0.04197797572776942
65,9.999999999999997e-06
66,9.999999999999997e-06
67,0.0022905010172822107
68,0.0011414915266558289
69,0.11878962975199445
70,0.02696379193442057
71,0.0006436197564461189
72,0.037643906791130416
73,0.7789207528647217
74,1.0000000000000868e-05
75,1.070588783066192e-05
76,1.1111016014250213e-05
77,0.006349345588269299
78,0.003183768262888195
79,0.8176669466940949
80,0.01914351790532707
81,0.18199416676564217
82,0.028550533801422123
83,0.010979265467852344
84,3.458692305841161e-05
85,0.00886055732069842
86,9.999999999999997e-06
87,0.019277014571240644
88,0.8372427651407855
89,0.010630443062626737
90,0.8253030627846615
91,0.00043583911616741796
92,9.999999999999997e-06
93,9.999999999999997e-06
94,9.999999999999997e-06
95,0.007187321823275005
96,9.999999999999997e-06
97,0.003874918072660527
98,9.999999999999997e-06
99,9.999999999999997e-06
100,0.07492661015118378
101,0.008826093826633968
102,0.00784217683924705
103,9.999999999999997e-06
104,0.02152675580234951
105,9.999999999999997e-06
106,1.3532812946492754
107,9.999999999999997e-06
108,0.03045484068057138
109,0.008028670137113045
110,9.999999999999997e-06
111,2.06706343518212e-05
112,0.0027816940872178405
113,8.413890834004992e-05
114,9.999999999999997e-06
115,9.999999999999997e-06
116,9.999999999999997e-06
117,0.0595920840369754
118,9.999999999999997e-06
119,0.00013636741291592476
120,1.1140796394905646e-05
121,9.999999999999997e-06
122,9.999999999999997e-06
123,9.999999999999997e-06
124,9.999999999999997e-06
125,0.01728620670543167
126,7.651110030597345e-05
127,9.629571721770463e-05
128,9.999999999999997e-06
129,9.999999999999997e-06
130,8.122026704837645e-05
131,0.004883514787761246
132,0.00012123262268028897
133,0.004601194087702813
134,9.999999999999997e-06
135,0.0007312353641998298
136,9.999999999999997e-06
137,0.0011207007121816234
138,9.999999999999997e-06
139,9.999999999999997e-06
140,0.0003345304045465451
141,9.999999999999997e-06
142,0.9406453532753548
143,0.00017957180996671138
144,9.999999999999997e-06
145,0.0004242087180264311
146,9.999999999999997e-06
147,0.04935310287665543
148,9.999999999999997e-06
149,0.014227958325737627
150,0.004602309377816737
151,0.007634964644759779
152,9.999999999999997e-06
153,0.12113437775586477
154,0.005066345545874846
155,0.16935552693897005
156,9.999999999999997e-06
157,9.999999999999997e-06
158,9.999999999999997e-06
159,9.999999999999997e-06
160,0.012835649018183553
161,4.599661043997467e-05
162,9.999999999999997e-06
163,0.024897936141912422
164,0.0014607912744272948
165,9.999999999999997e-06
166,9.999999999999997e-06
167,8.588577918983457e-05
168,9.999999999999997e-06
169,0.007223747278276254
170,0.00021074398923219735
