,0
0,3.153749039629971
1,3.160276782700192
2,3.170161657809877
3,3.171514403530693
4,3.1716319221531353
5,3.1900122891773406
6,3.2000273093479064
7,3.1958986605988517
8,3.20067109448156
9,3.1745806891883244
10,3.1763306801616333
11,3.1729658887551637
12,3.168812401213838
13,3.1776931544937153
14,3.175231979091888
15,3.1623630160769256
16,3.1726875009259854
17,3.175433293998309
18,3.211019717999393
19,3.1722343130169195
20,3.182550130938096
21,3.1834514506495384
22,3.2056159680989187
23,3.20623721982315
24,3.2062655368369026
25,3.226787636228785
26,3.23302514929576
27,3.2335106924927164
28,3.231780054171322
29,3.2312133254291933
30,3.2414372762795622
31,3.223521217090326
32,3.2148035667752293
33,3.182779796739133
34,3.18515504513239
35,3.1685826567181126
36,3.171052784745001
37,3.173201021313259
38,3.156059936290573
39,3.1487857366976524
40,3.1511631821646913
41,3.1578917095495265
42,3.1475559066819567
43,3.145778636785529
44,3.153647003035761
45,3.1438344643058156
46,3.146870633829361
47,3.14924755906513
48,3.142986129822245
49,4.60285843604787
50,3.141824180272063
51,3.1479681626826777
52,3.1439959610800767
53,3.1496407642357287
54,3.2003099799208816
55,3.1653687962959967
56,3.1688327385579953
57,3.165105746454674
58,3.132209711422041
59,3.129073069819715
60,3.1760512753264
61,3.188994728515437
62,3.1884088739011722
63,3.1886058932208607
64,3.1988212179816276
65,3.199062870451968
66,3.2041039069633257
67,3.208782174102639
68,3.213159375407023
69,3.2128506660567027
70,3.218406352673334
71,3.226752565252245
72,3.2327070697606657
73,3.1628410153025377
74,3.162075747926906
75,3.1579556241371223
76,3.1582258691808955
77,3.1797556409126537
78,3.183805595069575
79,3.179346855420904
80,3.183440121705022
81,3.179693716396447
82,3.1929785167893554
83,3.2401655737752404
84,3.222529305000103
85,3.21245522499966
86,3.205885921468042
87,3.208895326082345
88,3.1240727609230343
89,3.16582034167198
90,3.0990046943899694
91,3.159927811327973
92,0.44332928397795524
93,9.999999999999997e-06
94,3.05614967155332
95,3.0619154006295
96,3.063006209198603
97,3.0728293738675267
98,3.089121824279109
99,3.074462513886895
100,3.0793291389362296
101,3.0740495805789543
102,3.048090091101303
103,3.045611267447205
104,3.0594391369987877
105,3.055219848201914
106,0.4558220051675409
107,0.4547444695505469
108,3.0390448631672022
109,0.4468857905701009
110,3.036361961242287
111,0.445792047467145
112,3.034590038752884
113,3.0144354381307896
114,3.0218381416978346
115,3.019067419138133
116,3.0208121830256145
117,0.4587171964763981
118,3.0350173027259175
119,3.033104022224777
120,3.0308366197296794
121,0.46188347283803416
122,0.4705588252635822
123,2.8836159330930204
124,0.4694271605739737
125,2.8220924551706945
126,2.7925803620682625
127,2.7887533510780185
128,2.7029606851549572
129,0.47204697820968716
130,2.6735051427125907
131,0.4711877272878076
132,0.4702914928632159
133,0.461671193906691
134,0.4641993000011556
135,2.7726828436327127
136,0.46091304618815104
137,0.46280954821725245
138,0.4652683306020963
139,2.8646708908093803
140,0.4652742783492314
141,2.8344477678881255
142,0.4677155091170132
143,0.4694189321431564
144,2.719922360376987
145,0.46605864637601824
146,2.718754647970991
147,9.999999999999997e-06
148,2.7182646146586205
149,2.7320545052818157
150,2.7091685952588955
151,0.008976009326060444
152,0.0006678918816093694
153,9.999999999999997e-06
154,2.728329404992882
155,0.44650808284094395
156,2.719303948853685
157,0.4454552319846207
158,0.4493082972199335
159,2.9263959074775006
160,2.6756273967717514
161,0.007908058652211395
162,0.13373251831606336
163,2.6760802661361924
164,2.670833570904234
165,2.0961085940973248
166,0.19672585849757326
167,0.20821513926717058
168,0.4460061844457543
169,2.6379910679442995
170,2.6520480971290072
