,0
0,97.53372181027272
1,1.9187556219639876
2,21594.029858482932
3,1.9323778330515615
4,0.0033818323358489302
5,1.1534627754406273
6,2.426298026323539
7,1721.2149240789577
8,0.024960512043871796
9,0.004654997200817575
10,1.8747092335440851
11,9.999999999999997e-06
12,0.29556444243257246
13,9.777271568212559
14,0.2951318458193642
15,14645.329320930206
16,0.0006370945174272862
17,1.8300314061241605
18,1.8569750870645896
19,11161.09139806642
20,9.999999999999997e-06
21,166.04673972114495
22,2.1551634019718824e-05
23,9.99999999999998e-06
24,0.29092528731511935
25,0.00291754749992341
26,1.7973961356190629
27,62048.87931735784
28,1.856682053224184
29,4169.381348693036
30,0.0068010057297135775
31,0.0003918739722839959
32,1.9077694093557183
33,1.9004223958051574
34,1.8164033313157004
35,1.6952531226744598
36,0.013694010526376402
37,1.0310917420953325
38,1.0403604958561556e-05
39,1.9490110166033328
40,1.9312825286529667
41,0.011605084331962319
42,0.4444449593913021
43,0.006049125951205889
44,0.01220989523067412
45,0.0001451202051065675
46,1.8042388866875936
47,1.859283808957201
48,16.874496400116588
49,1.8867194354933743
50,1.7798432216792959
51,1.7718314885947932
52,1.7703684889921785
53,97183.83565724718
54,37027.387880641545
55,0.001947084341955843
56,0.43152797426283496
57,1.8362863785197798
58,1.4345709240475273
59,5.776217253663726e-05
60,11162.96801749645
61,0.0012658213963489416
62,0.1717997279230991
63,0.00011334460321918492
64,0.0058264092713400115
65,1.7673247458838137
66,0.24557462557355256
67,1.7099263180758694e-05
68,0.2790340749121133
69,1.8172489624417254
70,11425.896945260789
71,0.0019899207684397372
72,0.000410023688550933
73,1487.9099899894188
74,1.8340294932606795
75,1.3325177765756632e-05
76,0.022387859912093983
77,1.851280732052361
78,9.999999999999997e-06
79,0.005724556113771861
80,229.65907861242266
81,1.747579884007543
82,0.26017894606920594
83,0.5268915968542299
84,0.27309656920446534
85,6581.256725957911
86,0.0013709877112824127
87,0.27456238143997364
88,679.6531178375602
89,1.6810973330099688
90,0.0026596366910418417
91,1.2472165852072754
92,9.962871834267797e-05
93,12640.888312245883
94,1.6506999214358689
95,34073.31661859531
96,1.690458084143114
97,1.7044839394236924
98,1087.5181767875183
99,99999.8574116314
100,214.89519828982506
101,5155.892459169253
102,35218.2862347514
103,16.909276307472187
104,3508.2413998844795
105,64962.61151893546
106,11047.258181570827
107,4921.261496395741
108,0.2703959289013094
109,1.4541843199086621
110,0.0013262362049940985
111,1.3574607510418415
112,70485.66365763033
113,0.0017941850111424375
114,51.321831219285485
115,0.2832671913294062
116,0.26171686793469395
117,0.04376871871371399
118,0.28793783713446924
119,1.0786795358086822e-05
120,0.013974365738239118
121,82468.26199774891
122,0.0008444887723437276
123,0.0022874878446235807
124,5.411171276678853e-05
125,10543.984235765163
126,0.006530077930932957
127,1.7003462942387828
128,1.6247701657021845
129,0.0006469997260381181
130,0.5234073524727186
131,11489.826741702245
132,0.006848764442397626
133,1.9278060329478152e-05
134,1.630054751478762
135,0.001288696459823651
136,0.0011914040615911604
137,0.000987960058197554
138,843.9980794119961
139,1.6381722499063773
140,28.46905194741043
141,0.00019995971560318702
