,0
0,0.13276984271110984
1,0.12838392378409108
2,0.1280638211158772
3,0.0005524190562315196
4,0.10139186373160533
5,0.00015934361157469618
6,0.11942444061918045
7,7.276640311930087
8,0.11426659735874645
9,0.11854914013190333
10,0.049641104176851615
11,0.11073928977190614
12,0.11906804698897511
13,0.000994276566330534
14,0.010851095096328816
15,0.1059082051717138
16,0.012646883419564511
17,0.1158722703871609
18,0.10952242027168
19,0.10938776385413282
20,40.47098009029231
21,0.7492340114784019
22,0.10839407844908333
23,0.12057613673397873
24,0.002054062798242114
25,0.12486425261221494
26,0.12820860118956126
27,0.12586574073807155
28,0.06523213856720769
29,0.1076942212343313
30,0.11125271619781173
31,0.11350353488277085
32,0.12463737611781482
33,0.1253082886264368
34,0.06990343319926869
35,0.12040633017292232
36,0.12198584639973116
37,0.12919457969194534
38,0.15503286431912425
39,0.11904592518227206
40,0.11689495018962563
41,0.11527682680714127
42,0.0010883659937945215
43,0.11083583835916992
44,0.11287177673124252
45,8.290958326143933
46,0.1180385640047706
47,0.11810282904730997
48,0.11819498086261739
49,0.12561103928550973
50,0.32102800457104863
51,0.11851325152121252
52,0.11470840199489385
53,71.30618535872232
54,0.15721255024659833
55,61.821215304357956
56,0.09381025977463966
57,0.13132174035858865
58,0.12267263900727014
59,9.999999999999997e-06
60,0.00017495223557897386
61,0.00019406912960288222
62,4.374369576422054e-05
63,0.0004922331977288823
64,0.12693202065902076
65,0.11485862197128985
66,0.12616776053358414
67,0.12765267529687566
68,0.11828281361812051
69,0.11006625386565203
70,0.11600065376143923
71,0.5363543204136152
72,0.11686829118403856
73,0.11664865612182247
74,25.720239751500976
75,0.12315213735538032
76,0.11963845627557258
77,0.12629308372677236
78,0.11906933327834147
79,0.13259998204454582
80,0.11813035669433297
81,0.12335617992634997
82,0.11758210259109703
83,0.11876614045129279
84,21.62416337395191
85,0.12372973006403137
86,0.15368664861425343
87,0.00014040864608679758
88,9.999999999999997e-06
89,9.999999999999997e-06
90,9.999999999999997e-06
91,9.999999999999997e-06
92,1.4751327809661914e-05
93,9.999999999999997e-06
94,0.08293094866347976
95,0.0076682963485018825
96,0.12642288282037165
97,0.11885587920977071
98,0.01506591831193809
99,0.10470368501184847
100,9.999999999999997e-06
101,0.12505101361349738
102,133.40932461972588
103,0.0004328629412779739
104,0.042471300715933115
105,0.1144759551872771
106,2.0540483564624843
107,0.01255499711288849
108,3.9392822877780514e-05
109,0.00042253888928542224
110,1.0000000734126528e-05
111,0.00022536558749513093
112,1.0551502369581648e-05
113,3.318268500484513e-05
114,0.00011403110017715564
115,0.007536225462604191
116,1.0195972511795401
117,0.00017950076383689033
118,0.12700321225248834
119,1.5237786517182305e-05
120,0.004219798900129799
121,1.7691922186152467e-05
122,0.000273447809375173
123,0.0041759130780351025
124,1.1842045924838588e-05
125,1.0000000001156441e-05
126,0.001026039565995171
127,9.999999999999997e-06
128,1.0000000047709284e-05
129,0.11677388075616048
130,9.999999999999997e-06
131,2.0523217892047456e-05
132,0.030059494455345042
133,0.15158816745740164
134,0.38568589209406623
135,0.11828990248629323
136,0.012676976172478364
137,0.1331017174880075
138,0.0067430772810207935
139,28.898326652260476
140,0.1172324662888057
141,0.11691807519349395
