,0
0,0.6496623084035472
1,0.6500109439398588
2,0.6390829482473532
3,0.6394288727849696
4,0.6385255852556164
5,0.6371451319958549
6,0.6336481628936809
7,0.633937088824471
8,0.6344046142043466
9,0.6323948887831246
10,0.6329233485863348
11,0.6345074230275138
12,0.6362325769939039
13,0.6360826028656211
14,0.6337988740128485
15,0.6315747906792673
16,0.6305104888744703
17,0.6311729833799415
18,0.6308130742942691
19,0.631400016073284
20,0.6275930414087794
21,0.6282100106853287
22,0.6277163495704349
23,0.625932903553332
24,0.6265408933359632
25,0.624508922789597
26,0.6232293589194681
27,0.6244129468631414
28,0.6253372823599411
29,0.627467930972348
30,0.6290728216773874
31,0.6283638072526018
32,0.6302110774864899
33,0.6320630341736825
34,0.632144011391192
35,0.6338937234563684
36,0.632190253882457
37,0.6324657749039193
38,0.6283101855334708
39,0.6299033301651867
40,0.630856531718241
41,0.6277777647866644
42,0.6263952680539573
43,0.6264381555167895
44,0.6267428534568851
45,0.6274697273859494
46,0.6268151248215542
47,0.6260015547218475
48,0.6262746792574384
49,0.6255440224217703
50,0.6251792128271407
51,0.6254147402796487
52,0.6257659670639542
53,0.6234441274194972
54,0.6226992050548817
55,0.6218637956532874
56,0.6171048114503235
57,0.6185758116133114
58,0.6169428022118154
59,0.6178516991594932
60,0.6178671006524753
61,0.6178561286162696
62,0.6176620509709154
63,0.617957378282924
64,0.618127828638804
65,0.6175513651269531
66,0.6176259381250214
67,0.6155695309495773
68,0.6150553943461479
69,0.6134060130103226
70,0.6138787361538464
71,0.6137611859581817
72,0.6086216034211449
73,0.6090662290571728
74,0.6089753306933287
75,0.6092268117882925
76,0.609182506721269
77,0.605695571558236
78,0.6054543533342114
79,0.6055433196353593
80,0.6051691831308197
81,0.6046693066733304
82,0.6047482709682482
83,0.6043924139105779
84,0.6035909863360125
85,0.6033057203947157
86,0.6037650037295853
87,0.6037668482766368
88,0.6033687666320405
89,0.6024130363161136
90,0.6021141330700757
91,0.6017573651525999
92,0.6019947542295695
93,0.6018994013764833
94,0.6003796470336262
95,0.6000786940570055
96,0.5999472541177157
97,0.5993020987064918
98,0.5975343287934435
99,0.5980132688235525
100,0.5936874504480036
101,0.5931919759873885
102,0.5923868855403959
103,0.5935391959851373
104,0.5961239241329355
105,0.5957635397865386
106,0.595542520473745
107,0.5949421717079955
108,0.5930374891570168
109,0.5941639849089944
110,0.5942090124637766
111,0.5950238879012778
112,0.5945723057269869
113,0.5962176793410672
114,0.596680578215859
115,0.598247408223297
116,0.5966796159542607
117,0.5976008673621747
118,0.5965930468883363
119,0.5964002507185991
120,0.5956160154157158
121,0.5948344835849783
122,0.5962965440880421
123,0.595373511303484
124,0.5952485609380617
125,0.5974595278539335
126,0.5967725691650816
127,0.5927860736366829
128,0.5935006488928197
129,0.5924007352886418
130,0.5954685959537093
131,0.5946031161767104
132,0.5987047153673263
133,0.5981530032609984
134,0.6010598556262878
135,0.6086040711624627
136,0.6081141771718152
137,0.6104426961186186
138,0.6092748420111733
139,0.6080082645417244
140,0.6091647358165564
141,0.6081714488185432
142,0.6082992468616916
143,0.6073704331659802
144,0.6049303459746976
145,0.6046208774333557
146,0.6032755083645026
147,0.6028197407318312
148,0.6032138607094254
149,0.603898186968961
150,0.6037730120721845
151,0.6035088849038371
152,0.5943889197964708
153,0.595834085650451
154,0.5962540519992673
155,0.5983041353013201
156,0.5974293033735028
157,0.5964175819825903
158,0.5967262015661114
159,0.5976788004725417
160,0.6006009963688015
161,0.6004675030452877
162,0.6002325484810526
163,0.5997437796518154
164,0.5990810702404856
165,0.6003216033676329
166,0.6001860054672797
167,0.5993969743191039
168,0.6012138133041842
169,0.5924111961008613
170,0.5914924877452193
