,0
0,0.1796844976125349
1,0.17971709059661828
2,0.16367162172911642
3,0.1635351966564443
4,0.16172633268210687
5,0.157872668891864
6,0.15370945725230356
7,0.15343223948573081
8,0.15355701284513454
9,0.15189935481746444
10,0.15390627661495085
11,0.15879175463336634
12,0.1625851145557738
13,0.16122686008368495
14,0.16032713134658663
15,0.15736179497169084
16,0.15643420587750623
17,0.15685098166401285
18,0.15553418782260744
19,0.15746931001088804
20,0.15650757668421117
21,0.1571463235838002
22,0.15577038573376686
23,0.15320370840053996
24,0.15141460605913437
25,0.1488757905957422
26,0.14669713443327217
27,0.1487512535770166
28,0.15236864450077992
29,0.15413222490853642
30,0.15826651678576825
31,0.1602114828297454
32,0.16286410562414633
33,0.16690615721383031
34,0.16560642630770928
35,0.16884997386573353
36,0.16669527612408924
37,0.16667965793860198
38,0.15940382975037284
39,0.15930429157783169
40,0.15738268274049444
41,0.15194269226874071
42,0.14727475159336734
43,0.1473265837956062
44,0.13798019085537783
45,0.13771643189499136
46,0.13660234754872524
47,0.13518339855273445
48,0.13595360327114506
49,0.1344494153128571
50,0.1343643080145915
51,0.13304952423414731
52,0.13472915041346697
53,0.13172672971026442
54,0.1306017575438471
55,0.12875026097529244
56,0.12433776924848985
57,0.12570091261191038
58,0.122595764468118
59,0.12290565532253817
60,0.12287972238836121
61,0.1221869496825712
62,0.12139833536560737
63,0.12211796984630209
64,0.12181837457178613
65,0.12110216368484092
66,0.12065673325353106
67,0.11926060748653303
68,0.11878685186079038
69,0.11594854496813196
70,0.11701422548271942
71,0.11753805287598947
72,0.11518327946500832
73,0.113723743657726
74,0.11322124068996715
75,0.11361664202739437
76,0.1141203872450328
77,0.11124589581118538
78,0.11239600402450348
79,0.11189948069417392
80,0.11169497231925274
81,0.11208127007705898
82,0.11153341302157921
83,0.11133995271332474
84,0.11040736333392077
85,0.10962310379135173
86,0.11025108541199477
87,0.10883860360562043
88,0.10638076419918589
89,0.10532481029628248
90,0.10586386536626062
91,0.10014740423901902
92,0.09800019007180336
93,0.09612742567972572
94,0.09728652176012172
95,0.09816704759823043
96,0.09818750155684794
97,0.09774783719961005
98,0.09554450910400146
99,0.09695859657610231
100,0.09263196887788941
101,0.09100635927009132
102,0.09116002998033641
103,0.09324120708301892
104,0.09750743557212017
105,0.09735140948495277
106,0.0974480189074334
107,0.09543871435256582
108,0.09408380148522318
109,0.0952238957318902
110,0.09477149497931209
111,0.09582853344728737
112,0.09530155514722878
113,0.09928303914032914
114,0.10082020604919845
115,0.10321382087999954
116,0.10199266398538948
117,0.10276605959846992
118,0.10172489861424149
119,0.10250127927890419
120,0.1005846926076683
121,0.10081259159153655
122,0.10667808387900121
123,0.10309972117836776
124,0.10523582425575558
125,0.10500699510193738
126,0.10226769311137596
127,0.09959016603568452
128,0.10303096618547397
129,0.09715696741329453
130,0.09983695305431718
131,0.09831067374167739
132,0.10770164189912977
133,0.10667137061982684
134,0.10862325870257943
135,0.13620442766176358
136,0.1321811211916886
137,0.13564104762084142
138,0.13331672413716486
139,0.12945147083789085
140,0.13195074551663244
141,0.12961144129141702
142,0.12642317040916468
143,0.1230461780105948
144,0.11962365758484739
145,0.11894521362073167
146,0.11576208139898103
147,0.11568541757119545
148,0.11656472043504423
149,0.11699171125603167
150,0.11791396505944723
151,0.11664980537130423
152,0.1143840301765073
153,0.11662134973008939
154,0.11676963212052674
155,0.11786653410673986
156,0.11568380547431066
157,0.11466203110601429
158,0.11605850183446714
159,0.1190456872579696
160,0.12177603310511537
161,0.12154191610704221
162,0.1206708855293337
163,0.12042024945925711
164,0.12020683877018214
165,0.12091854087251504
166,0.12042622340984944
167,0.12028190004346205
168,0.1213258258831401
169,0.11525675750906217
170,0.11350900316394763
