,0
0,30215.488609277956
1,48326.232203807136
2,5476.325609435197
3,0.02009369893666066
4,1272.7281102411882
5,22101.1748353007
6,88102.33213656113
7,38191.0482192429
8,0.04916969744221881
9,866.7364345475909
10,2723.2602221599846
11,628.6583508965961
12,81693.77314828814
13,57.58283536046515
14,34719.931347098965
15,102.26448111089609
16,0.03043416447111274
17,2179.605576994896
18,31470.423248007075
19,77732.82323551981
20,712.0724464000676
21,1.5632436464095785
22,0.5185498320615847
23,13676.032578553135
24,3623.1414918448404
25,5142.187691776735
26,697.1800675143995
27,100000.00000000001
28,77572.10637324353
29,40533.63829081556
30,4021.379122122464
31,521.1129652240887
32,282.6298709315301
33,45240.15207727911
34,123.18486608742728
35,442.2684699820627
36,0.006100555726963501
37,8603.017220794347
38,1648.2333832475763
39,100000.00000000001
40,156.758768386326
41,17107.789841815917
42,56017.50023013163
43,1815.7299399978324
44,97.13636852354213
45,8968.579347390567
46,100000.00000000001
47,3479.1097538471718
48,54971.89944425298
49,1409.5117097122202
50,18787.164674947846
51,94905.15416438425
52,88969.44748330273
53,100000.00000000001
54,1985.518905978038
55,70879.08726860031
56,74089.44438538287
57,3317.9850862942544
58,17.161813820928366
59,85760.50622928972
60,6323.003435757356
61,3650.453669134786
62,34948.441214541555
63,73476.31904468093
64,5854.626038445863
65,7.100721097334447
66,116.43953783625946
67,80992.66561906264
68,2180.8400780834277
69,631.7990646916619
70,16642.135111687578
71,24093.253132634207
72,0.00028429511324249833
73,13968.86157387741
74,100000.00000000001
75,2797.1985143048687
76,6505.752939926642
77,100000.00000000001
78,4276.47806558019
79,99998.9555385956
80,519.6160006501439
81,7709.801621064225
82,0.23386058471241894
83,11588.297184852821
84,17204.21176659802
85,1176.7759273260297
86,35588.09577317202
87,1451.4718050772917
88,795.6454279180618
89,59124.99455505861
90,12453.640332623501
91,20415.85916894451
92,4353.773396215265
93,100000.00000000001
94,29.60496305593493
95,22802.509465799703
96,13485.832002605332
97,4943.852119584304
98,100000.00000000001
99,100000.00000000001
100,0.16239634591893726
101,28371.19824176823
102,3224.6552547021133
103,82682.43337118227
104,70248.19247378471
105,65073.92134419896
106,70142.51842548262
107,7156.8828787362045
108,1385.9445638658794
109,14.553963825912705
110,14956.205590947146
111,18474.131968519454
112,49362.232952926286
113,10099.802274655907
114,0.01381438576777188
115,9.999999999999997e-06
116,16852.228772672555
117,753.6527142857369
118,66618.40011114752
119,21677.464616405887
120,628.0268626049499
121,645.1976274386633
122,11.728455692663173
123,85177.7050131147
124,9.999999999999997e-06
125,9633.040796704678
126,5888.951158059226
127,88202.68770883896
128,35688.760882529925
129,100000.00000000001
130,9.999999999999997e-06
131,2054.919347478225
132,119.56680972308526
133,6016.900057349173
134,61297.33026588119
135,7934.781746673351
136,9.999999999999997e-06
137,11885.03538819278
138,73176.59922783115
139,7189.396589006195
140,22851.971188116266
141,67667.0985147153
